tweet_id,sentiment,author,content
1957279773,worry,coolakool7,hear ya dude
1957279860,worry,drummwill,boo rabbit piss people know
1957280676,empty,fashionsflyest,sleep lay dark
1957281019,sadness,DaisyReyes,wish grandmother take
1957281398,sadness,brandonbolivar,hear regina girl song les deux think u 2 come 2 my miss u
1957281523,sadness,ishinebrighter,bum it manchester orchestra be sell spend night buying to show tune lame
1957282070,surprise,briBOFA,
1957282284,sadness,mysunshinecoast,i day watch panther tonight beat saint finger cross cause old team play round
1957282467,relief,mattedmondson,think turn phone
1957282585,worry,gkhamba,walmart open store amritsar tomorrow places horror hope limited wholesale
1957282768,neutral,thecrimedonkey,omg fair
1957282972,sadness,IronChefKristen,weekend sorry steph work
1957283025,relief,minauderie,aww ty sojust bummer watch conversation
1957284094,neutral,marci723,wo honey get mad yrs crazy
1957284135,worry,CAiTLiN4547,sore throat monday morning i'm sick hurtin want freakin sleep
1957284303,worry,Melissaraad,ha work hopefully traffic clear time
1957284360,happiness,anna_samara,head home yay go buy need bottle wine drink dinner wallet mia wine tonight
1957284576,love,Dr_Jared,ooh guy amazing cute send photo
1957284632,sadness,yoimlun,get home i effin sad
1957284838,sadness,xXdaniiiXx,cheer lizzie i for hero concert suppose i upset xoxoxo
1957285346,enthusiasm,JosBirken,discover shortcoming gravity use twitpic integrated subtract pic url 140 character limit
1957285542,worry,grentone,lol worry
1957286023,hate,dessey,taxi i pelangi super loong get headache hot cold transition
1957286264,neutral,acraigdsa,get put laundry get o long clean
1957286889,sadness,justasundaygirl,sadly hopeful american doll posse blah vacant dynamic
1957287189,neutral,grapplingmaster,brake time lunch tonite
1957287286,hate,Born2Rune,play old rogue friend take account
1957287436,relief,RoeBloodBathx,aw sky weep
1957287662,worry,Roberto958,try talk voice die end sentence annpyimg thing i feel fine day play hit
1957287672,sadness,madlymint,miserable afterparty report
1957287721,neutral,kasiandra,rent bike unknown trail random bump big hill kid beat little girl good day i family vacation
1957288483,neutral,RoisinMcK,feel like ve london marathon ach
1957288690,worry,provokative,go die study overload weekend homework pay work interrupt screw
1957288830,sadness,MyLifeInGeneral,excited blow candle today kid
1957288916,sadness,christine_tung,sigh sad watch series finale green wing leave watch
1957288930,worry,theanand,yep today badly want geek shopping
1957288955,worry,its_sb,watch cartoon year eat breakfast program change
1957289252,anger,crazy_erin,try dye hair get blond chunk middle hair dang
1957289809,sadness,warfoot,get brainbone daily question wrong i
1957290049,worry,Christine_oprey,soo tired want crawl bed
1957290428,sadness,shmerin,fam big island say dog bad ocean sad
1957290577,surprise,xZOSEPH,noo serena darian remember wait day confess love
1957290619,sadness,25zerotwo,sunny morning big i lawn mow 2 mile run attempt urgh
1957291084,neutral,itsNaida,baby help math
1957291305,anger,msfussybritches,quit locke abroad quit make bein half brown good risk mgmt traveling ord world blend feel sorry hostage magnet white pep
1957291380,worry,IAmLawrence,ie big problem
1957291550,surprise,KeyzFabLife,y i u leave stay
1957291614,surprise,purplepleather,sorry lol like actual time spend unfortunately insane
1957292251,worry,jenifaojennyjen,sorry fit hal
1957292414,worry,darkspector,kill online able hello
1957292590,fun,thatgirlFel,gon na ask want club hide house sat night hehe
1957292653,worry,MariSmith10,think annoying get twitter error message mobile
1957292899,worry,semsy,shaunie i sorry it mean upset think find cute i sorry it sad
1957293082,surprise,Homebrewed,right totally forget till august great summer
1957293095,sadness,NikkiMontana,oh emm gee souvlaki dimitri wanna home lol
1957293165,worry,sameernanjangud,try sale job
1957293485,worry,MyLifeInGeneral,excited blow candle today kid get ta grow soon later
1957293548,hate,misshuiying,rah rah youtube work oh great
1957294470,hate,allysonalfonso,suck bout kate
1957294554,sadness,IsilwenLinwelin,want milk
1957295065,sadness,hellocuppycake,i cat pain
1957295425,neutral,taneliang,epicfail joseph class long liao
1957295973,sadness,epicwinmaster,aww poor tank friend guild fuck promise main ot barely get
1957296720,worry,nigam214,morning class late bunk wake up 8
1957297066,worry,MissNickyHilton,tweet pay attention
1957297096,love,Aly_x,daddy life manchester love i hull o bitch mate wanna
1957297644,sadness,wolfcat,yeah dry
1957297725,neutral,cancan86,physical coo know letting steam
1957298103,worry,ElleninOz,busy day disappointed today repeat
1957298252,sadness,KeckyxOx,god piss enter comp amp win i sore loser
1957298429,neutral,theanand,want change handset cover pen drive headphone place guess happen
1957298715,worry,skessynews,jessie go away 4 weekend miss
1957299195,love,kellygirl27,wrong tired barely eye open 3hrs toss amp turn bed
1957299236,sadness,gogogoya,can it stop loose bad month result bubble time row
1957299609,worry,anusharaji,he need cleanup lot
1957299627,worry,shortylaney,happen
1957299984,surprise,Lucie2k9,awake 12 45am mum turn internet it watch live chat ccrye sad
1957300222,neutral,beesleybob,point twit but people it find swap despite promise
1957300243,worry,P1LL0WH3AD,aww poor caity i add people i add
1957300745,neutral,inyoll,tampa haiku
1957300913,worry,JaffasGirl,tired want sleep stupid work get way
1957301151,neutral,FastKid414,ship october
1957301234,neutral,libster_t,win contest chicken
1957301633,sadness,makennacunliffe,time bed oh wish lay
1957301684,love,vaowen,want watch mary poppin sing
1957301728,worry,tabitha_,sleepy head hurt unite lover ya
1957301854,surprise,ahalizev,youtube
1957302143,worry,ItsSkyylarr_,i spider bed calm fear listen green day it 3
1957302206,neutral,julialeft,poltergeist house
1957302412,worry,5yntifik,a lie fol i up fool
1957302602,happiness,gyurnec,fake hahaha kid
1957302818,worry,Luv_ChelseaFC,shit hope they wrong need
1957303200,worry,cheyennerr,spider room save
1957303384,surprise,AyoMillions,twitpic lol
1957303396,neutral,lmvc11,woow lucky ad break gon na end class start june 4
1957303620,surprise,DRUMMERBOI9002,aww internet right drummer boi
1957303737,sadness,AnniesBangkok,today go normal day hope group pilot large airline come night drink
1957305026,boredom,GrahamGerritsen,gogol bordello it par prolly 10 go show see old fashioned civilization ii help
1957305086,sadness,vintage_93,omg sore shoulder
1957305112,worry,Katz0806,him nice think help hungry food office
1957305294,sadness,maehashi,result salary decrease
1957305609,sadness,musicspheres,tonight sytycd online stream like hulu pay like tune miss favorite judge sleep
1957305935,hate,epicwinmaster,lol tank ups friend have problem different guild wif wrong server
1957306189,boredom,gemidjy,suck like hell
1957306361,worry,Mymacgeek,aston os dream car wishful thinking
1957306485,neutral,spinsallnight,fol awake melatonin work
1957307429,love,mojojay,mind sam like kate like chris smarmy
1957307462,empty,jessycanikole,need wardrobe intervention
1957308122,neutral,skuldchan,laugh fever go end miss who club tomorrow night go piss stupid boytoy give plague
1957308408,sadness,Candydeuces,feel sick like wanna bed bother 2 work turn da light pull da shade i to type sick
1957308753,love,emmmahh,aw nick get heart break poor baby love
1957309670,worry,Socks89,work lot overtime week realize book half day tomorrow week break
1957309999,worry,Smoooooch09,i atm
1957310090,sadness,gelaibabydoll,list est tym di pa ko 18 and tym skit na soya blame
1957310177,worry,themaguire,omg man pray ya
1957311063,sadness,Sini74,close library great weather ac work
1957311522,sadness,faiznurdavid,time house chore ugh
1957311527,hate,carolineee,hsbc saving any drop 1 55 sort feel like pull money keep underneath mattress
1957311599,sadness,SlivaBatti,get ready school read go set montepulciano practically cry cause
1957311874,neutral,AroundHarlem,sound like fun
1957312495,happiness,achura,win ith grade spelling bee go trail flame est word county spell bee
1957312815,sadness,SkullRockCandy,miss taylor like crazy it wait till
1957312851,relief,elematt,shatter pig botch hybrid dolphin shirt order send al
1957312930,worry,captainboo,pret a manger amp mark amp spencer store uk donate food end day lock bin
1957312973,neutral,Imagine19,come bed
1957312977,sadness,joliverfan,good day till twist ankle mile run
1957313260,happiness,Hemp316,believe tomorrow night jay leno episode tonight encourage watch welcome conan
1957313297,surprise,2leggedspider,bing chandler bing new search engine microsoft bing
1957314023,surprise,AADawson,aw get orthodontist today
1957314118,sadness,smiles4dayyz,yoo raining dumb hard
1957314701,worry,laneymarie7,it sleep
1957315485,worry,MaryMooh,understand help
1957315651,neutral,jicholls,lonely
1957316186,neutral,tanushreebaruah,root betty
1957316390,sadness,Jady0903,change hairstyle good suppose be i think wealth money hate hairdresser
1957316459,sadness,BARACKOKITTY,yeah dna 3 dif app phone sad reason lol
1957316549,neutral,devil_kiss,crash qmbol
1957316581,neutral,Nibor1102,chicken
1957316683,worry,jesikahhhudson,homework ew fol pull nighter think gon na
1957317110,sadness,savawatts8,um i close eye song make cry be mom go it 3
1957317304,neutral,FashionistaJay,girl know
1957317577,worry,Widdlweed,good morning camper happy bear morning awful dream night amp i worried
1957317646,sadness,ailish79,know sad
1957317721,hate,JohnWarnas,damn day office sun burst sky woman eh keyboard
1957318057,worry,She_shines92,fucking nervous
1957318219,neutral,rudyfacio,think gon na
1957318577,boredom,TinaELITE222,ultra bored
1957318639,worry,lornali,waah sad let know ur way
1957318668,worry,danielbedford,holy cute dexter lose kitten face gettin chunky butt get old haha
1957318888,neutral,ascendingdove,bucky ferret officially insulinoma daily prednisone interview i doc today monday testing
1957319044,fun,AlyshiaSheree,aww that's roo oop
1957319291,fun,dratsab,actually prefer rum gin prefer previously
1957319833,worry,d0ink,aww write resume difficult ad tell take 10 different job quit span month
1957320064,worry,tannwick,him look little methink
1957320104,happiness,jimscard,buy new combo printer costco today officejet j4550 cause cheap ink 4 old like fax
1957320171,happiness,Hannahpianna,wake early goddam 7 30 day bummer
1957320299,neutral,MelodyAnnJones,goodnight world i o 5
1957320720,neutral,eckodabrat,i goodgirl takin advantage
1957320931,anger,Medros,damn horde
1957321080,hate,shalmalisohoni,day go wake early tomorrow
1957321147,neutral,snishemoto,gash tired right
1957321474,worry,stefaniariann,valium make feel good need fall asleep want mommy
1957321983,worry,KerrieBerrie21,wake sad hell go
1957322281,neutral,aktoman,quit toys quit advanced load carry system low cost 1 man outdoor shelter wolverine glove
1957322382,sadness,redbarrington,drink hangover tired work
1957322446,surprise,carrrrla,cheek hurt bad happen
1957322504,neutral,valsharess,i ½ï i ce i grade mock
1957323090,neutral,thaetatituteto,need lot money
1957323105,worry,nbangura,think jon kate divorce think want save marriage quit
1957323292,love,tiffyniffy,think come tomorrow look foreword see come
1957323890,neutral,libster_t,
1957324346,sadness,ericakrysl,awake completely freak frantic frenzy go long night
1957324684,worry,jacob_coy,work
1957325063,worry,tliell,u know kid
1957325229,neutral,RyanChrisSmith,sit work well
1957325406,worry,totalimortal,haha well life drink soon jury duty bore
1957325431,neutral,AshCuz,get follower like 2 follow
1957325896,sadness,michellekuak,enthusiasm mee
1957327322,surprise,hello_nina,aww guess it blackberrymessenger
1957327491,sadness,RichTracey,drink nice coffee get dentist 9 morning
1957328258,hate,CloudiestClairy,sick bad throat bad toothache good thing work pharmacy load drug
1957328299,surprise,stuherbert,look like ion based mini it board wo ship mid june early
1957328439,worry,crmsh,hope heal make bad oww
1957328727,sadness,sheeeeeeeeeeeep,u watch day earth stand u bye u get i i i sad leave 2 ur go ily it 33
1957328936,worry,GetEmQ,aww dna want bad
1957329024,neutral,ILoveEvanxD,dude ment bad
1957329151,happiness,noooeeee,sad glad 21
1957329181,neutral,MissDaviz,till 5 6 night
1957329516,worry,Drackir,apparently excessive heat bad cold excessive cold body berg sofa comfy gaming
1957331051,sadness,kthoms,concert week cancel alternative date know dave gaan tumor
1957331263,sadness,RAQUELchea,2 08 sleep think i i i hungry whip pub amp i milk hopefully work
1957331325,sadness,Dr140,1 tweet 24 hour like tweetboard
1957331468,neutral,yoimlun,i said need talk
1957331550,sadness,BradleyJean,bored barely tweet talk
1957331850,worry,acoetser,tshwane want double rate try phone service endless loop
1957331877,hate,hantu,invite
1957332231,sadness,siaraarroyo,head kill sneeze think boyfriend fall asleep great
1957332651,worry,jaybeecc,say goodbye familiar familiar
1957333169,neutral,lizziemoogle,hangover
1957333291,sadness,alexrongstad,roughnight
1957333645,sadness,chalenasmiles,tired climb bed fall asleep hope weekend fun couple week leave
1957334622,sadness,Tanujkakkar,bad day get bad
1957335011,sadness,maehashi,recession
1957335106,worry,mystique413,bus goin 2 work omg seriously i soo tired it know survive 8 hour shift
1957335162,fun,A_RAVEN,say i home mins tweet u lol
1957335305,worry,snukembears,need snuggle work like snuggle ironic huh
1957335437,neutral,Green_Freak,hi
1957335510,surprise,duncan_tweet,headache night morph hangover time drive motorway wolverhampton oh
1957336017,neutral,EdinaMedina,night australia
1957336120,worry,KimPhotog,get ta love i wake home midnite dang pray my i jumpy
1957336804,sadness,bigenya,hala know shame
1957336806,empty,kobraman88,sleep pattern screw need try stay 2 midnight decent sleep coz it sleep
